lv1_code,product_class_name,image.1.url,image.1.description,image.1.is_primary,image.1.tag_list,image.2.url,image.2.description,image.2.is_primary,image.2.tag_list,image.3.url,image.3.description,image.3.is_primary,image.3.tag_list,image.4.url,image.4.description,image.4.is_primary,image.4.tag_list,image.5.url,image.5.description,image.5.is_primary,image.5.tag_list,image.6.url,image.6.description,image.6.is_primary,image.6.tag_list,image.7.url,image.7.description,image.7.is_primary,image.7.tag_list,image.8.url,image.8.description,image.8.is_primary,image.8.tag_list
1540cct01_anaranjado,Colour,https://res.cloudinary.com/maaji/image/upload/v1528462311/HigSummer2018/1540CCT01_orange_1.jpg,1540CCT01_orange_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528462312/HigSummer2018/1540CCT01_orange_5.jpg,1540CCT01_orange_5,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528462312/HigSummer2018/1540CCT01_orange_6.jpg,1540CCT01_orange_6,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528462313/HigSummer2018/1540CCT01_orange_7.jpg,1540CCT01_orange_7,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528462314/HigSummer2018/1540CCT01_orange_8.jpg,1540CCT01_orange_8,no,hi-res,,,,,,,,,,,,
1541cpa01_anaranjado,Colour,https://res.cloudinary.com/maaji/image/upload/v1528462532/HigSummer2018/1541CPA01_orange_1.jpg,1541CPA01_orange_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528462533/HigSummer2018/1541CPA01_orange_2.jpg,1541CPA01_orange_2,no,hi-res,,,,,,,,hi-res,,,,,,,,,,,,,,,,
1542cct01_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1528462833/HigSummer2018/1542CCT01_blue_1.jpg,1542CCT01_blue_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528462835/HigSummer2018/1542CCT01_blue_2.jpg,1542CCT01_blue_2,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528462835/HigSummer2018/1542CCT01_blue_7.jpg,1542CCT01_blue_7,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528462838/HigSummer2018/1542CCT01_blue_8.jpg,1542CCT01_blue_8,no,hi-res,,,,,,,,,,,,,,,,
1543csh01_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1528463049/HigSummer2018/1543CSH01_blue_1.jpg,1543CSH01_blue_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528463050/HigSummer2018/1543CSH01_blue_2.jpg,1543CSH01_blue_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1544csd01_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1528463268/HigSummer2018/1544CSD01_blue_3.jpg,1544CSD01_blue_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528463269/HigSummer2018/1544CSD01_blue_4.jpg,1544CSD01_blue_4,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528463270/HigSummer2018/1544CSD01_blue_7.jpg,1544CSD01_blue_7,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528463271/HigSummer2018/1544CSD01_blue_8.jpg,1544CSD01_blue_8,no,hi-res,,,,,,,,,,,,,,,,
2135ssf04_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1528464244/HigSummer2018/2135SSF04_blue_1.jpg,2135SSF04_blue_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528464245/HigSummer2018/2135SSF04_blue_2.jpg,2135SSF04_blue_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
2161sfa03_cafe,Colour,https://res.cloudinary.com/maaji/image/upload/v1528469409/HigSummer2018/2161SFA03_brown_1.jpg,2161SFA03_brown_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528469410/HigSummer2018/2161SFA03_brown_2.jpg,2161SFA03_brown_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
2171sfh02_amarillo,Colour,https://res.cloudinary.com/maaji/image/upload/v1528469756/HigSummer2018/2171SFH02_yellow_2.jpg,2171SFH02_yellow_2,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528469756/HigSummer2018/2171SFH02_yellow_7.jpg,2171SFH02_yellow_7,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528469757/HigSummer2018/2171SFH02_yellow_8.jpg,2171SFH02_yellow_7,no,hi-res,,,,,,,,,,,,,,,,,,,,
2178sun02_amarillo,Colour,https://res.cloudinary.com/maaji/image/upload/v1528470020/HigSummer2018/2178SUN02_yellow_1.jpg,2178SUN02_yellow_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528470021/HigSummer2018/2178SUN02_yellow_2.jpg,2178SUN02_yellow_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
2192sft01_amarillo,Colour,https://res.cloudinary.com/maaji/image/upload/v1528470321/HigSummer2018/2192SFT01_yellow_1.jpg,2192SFT01_yellow_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528470322/HigSummer2018/2192SFT01_yellow_2.jpg,2192SFT01_yellow_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
2193sfa01_cafe,Colour,https://res.cloudinary.com/maaji/image/upload/v1528470678/HigSummer2018/2193SFA01_brown_1.jpg,2193SFA01_brown_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528470679/HigSummer2018/2193SFA01_brown_2.jpg,2193SFA01_brown_2,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528470680/HigSummer2018/2193SFA01_brown_7.jpg,2193SFA01_brown_7,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528470681/HigSummer2018/2193SFA01_brown_8.jpg,2193SFA01_brown_8,no,hi-res,,,,,,,,,,,,,,,,
2195sra01_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1528471106/HigSummer2018/2195SRA01_blue_1.jpg,2195SRA01_blue_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528471016/HigSummer2018/2195SRA01_blue_2.jpg,2195SRA01_blue_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
2196slt01_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1528471325/HigSummer2018/2196SLT01_blue_1.jpg,21296SLT01_blue_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528471326/HigSummer2018/2196SLT01_blue_2.jpg,2196SLT01_blue_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
3012sfh06_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1528472164/HigSummer2018/3012SFH06_blue_1.jpg,3012SFH06_blue_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528472165/HigSummer2018/3012SFH06_blue_2.jpg,3012SFH06_blue_2,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528472166/HigSummer2018/3012SFH06_blue_3.jpg,3012SFH06_blue_3,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528472166/HigSummer2018/3012SFH06_blue_4.jpg,3012SFH06_blue_4,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528472168/HigSummer2018/3012SFH06_blue_5.jpg,3012SFH06_blue_5,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528472169/HigSummer2018/3012SFH06_blue_6.jpg,3012SFH06_blue_6,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528472169/HigSummer2018/3012SFH06_blue_7.jpg,3012SFH06_blue_7,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528472170/HigSummer2018/3012SFH06_blue_8.jpg,3012SFH06_blue_8,no,hi-res
3042sfh04_cafe,Colour,https://res.cloudinary.com/maaji/image/upload/v1528472708/HigSummer2018/3042SFH04_brown_1.jpg,3042SFH04_brown_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528472709/HigSummer2018/3042SFH04_brown_2.jpg,3042SFH04_brown_2,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528472710/HigSummer2018/3042SFH04_brown_5.jpg,3042SFH04_brown_5,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528472711/HigSummer2018/3042SFH04_brown_6.jpg,3042SFH04_brown_6,no,hi-res,,,,,,,,,,,,,,,,
3061ssp02_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1528473225/HigSummer2018/3061SSP02_blue_1.jpg,3061SSP02_blue_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528473226/HigSummer2018/3061SSP02_blue_2.jpg,3061SSP02_blue_2,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528473227/HigSummer2018/3061SSP02_blue_5.jpg,3061SSP02_blue_5,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528473228/HigSummer2018/3061SSP02_blue_6.jpg,3061SSP02_blue_6,no,hi-res,,,,,,,,,,,,,,,,
3062sba02_amarillo,Colour,https://res.cloudinary.com/maaji/image/upload/v1528473930/HigSummer2018/3062SBA02_yellow_1.jpg,3062SBA02_yellow_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528473931/HigSummer2018/3062SBA02_yellow_2.jpg,3062SBA02_yellow_2,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528473932/HigSummer2018/3062SBA02_yellow_3.jpg,3062SBA02_yellow_3,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528473933/HigSummer2018/3062SBA02_yellow_4.jpg,3062SBA02_yellow_4,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528473934/HigSummer2018/3062SBA02_yellow_5.jpg,3062SBA02_yellow_5,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528473935/HigSummer2018/3062SBA02_yellow_6.jpg,3062SBA02_yellow_6,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528473936/HigSummer2018/3062SBA02_yellow_7.jpg,3062SBA02_yellow_7,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528473937/HigSummer2018/3062SBA02_yellow_8.jpg,3062SBA02_yellow_8,no,hi-res
3063sbr03_cafe,Colour,https://res.cloudinary.com/maaji/image/upload/v1528474435/HigSummer2018/3063SBR03_brown_1.jpg,3063SBR03_brown_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528474436/HigSummer2018/3063SBR03_brown_2.jpg,3063SBR03_brown_2,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528474437/HigSummer2018/3063SBR03_brown_5.jpg,3063SBR03_brown_5,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528474438/HigSummer2018/3063SBR03_brown_6.jpg,3063SBR03_brown_6,no,hi-res,,,,,,,,,,,,,,,,
3071sse01_amarillo,Colour,https://res.cloudinary.com/maaji/image/upload/v1528474797/HigSummer2018/3071SSE01_yellow_1.jpg,3071SSE01_yellow_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528474797/HigSummer2018/3071SSE01_yellow_2.jpg,3071SSE01_yellow_2,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528474796/HigSummer2018/3071SSE01_yellow_5.jpg,3071SSE01_yellow_5,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528474798/HigSummer2018/3071SSE01_yellow_6.jpg,3071SSE01_yellow_6,no,hi-res,,,,,,,,,,,,,,,,
2130scc01_azul,Colour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3008scc01_azul,Colour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3013sbc02_azul,Colour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
